,Index,negative sign,Forecast : 0,Forecast : 1,Date,Close,Open,High,Low
2940,2940,1,0,0,2014.07.18,1310.29,1318.38,1324.67,1304.47
2941,2941,0,1,1,2014.07.21,1312.17,1310.19,1318.36,1307.37
2942,2942,1,1,1,2014.07.22,1306.17,1311.18,1315.9,1301.93
2943,2943,1,1,1,2014.07.23,1304.37,1307.35,1311.25,1303.08
2944,2944,1,0,0,2014.07.24,1293.4,1304.27,1305.16,1287.58
2945,2945,0,1,1,2014.07.25,1302.39,1293.98,1303.55,1290.84
2946,2946,1,1,1,2014.07.28,1303.84,1307.21,1309.19,1301.22
2947,2947,1,1,1,2014.07.29,1298.82,1303.82,1312.19,1296.12
2948,2948,1,1,1,2014.07.30,1296.01,1298.77,1303.66,1291.72
2949,2949,1,0,0,2014.07.31,1282.3,1295.43,1297.25,1280.65
2950,2950,0,1,1,2014.08.01,1293.88,1282.61,1297.22,1280.27
2951,2951,1,0,0,2014.08.04,1287.97,1293.9,1295.43,1286.07
2952,2952,0,0,0,2014.08.05,1288.46,1287.77,1293.97,1282.49
2953,2953,0,0,0,2014.08.06,1305.65,1287.79,1309.46,1287.65
2954,2954,0,1,1,2014.08.07,1312.3,1305.28,1314.44,1302.06
2955,2955,1,1,1,2014.08.08,1310.52,1313.05,1322.62,1305.59
2956,2956,1,0,0,2014.08.11,1308.25,1308.74,1311.45,1305.17
2957,2957,0,0,0,2014.08.12,1309.18,1307.76,1317.86,1305.64
2958,2958,0,0,0,2014.08.13,1312.62,1308.14,1315.03,1304.8
2959,2959,0,1,1,2014.08.14,1313.28,1311.93,1319.37,1308.67
2960,2960,1,1,1,2014.08.15,1304.64,1311.82,1315.07,1292.52
2961,2961,1,1,1,2014.08.18,1298.11,1302.77,1303.66,1295.54
2962,2962,1,1,1,2014.08.19,1295.49,1297.58,1302.3,1293.74
2963,2963,1,1,1,2014.08.20,1291.62,1295.78,1297.88,1287.75
2964,2964,1,0,0,2014.08.21,1276.52,1290.53,1291.12,1272.82
2965,2965,0,1,1,2014.08.22,1280.28,1276.91,1282.88,1274.07
2966,2966,1,0,0,2014.08.25,1276.49,1280.63,1280.8,1274.26
2967,2967,0,0,0,2014.08.26,1280.79,1276.11,1290.87,1275.06
2968,2968,0,0,0,2014.08.27,1282.37,1280.11,1287.35,1280.07
2969,2969,0,1,1,2014.08.28,1289.26,1282.24,1296.46,1282.04
2970,2970,1,1,1,2014.08.29,1286.81,1288.95,1291.39,1283.29
2971,2971,1,1,1,2014.09.01,1286.88,1287.44,1289.9,1284.82
2972,2972,1,0,0,2014.09.02,1265.0,1287.12,1287.47,1262.41
2973,2973,0,1,1,2014.09.03,1269.17,1265.43,1271.49,1261.22
2974,2974,1,0,0,2014.09.04,1261.62,1269.17,1277.17,1260.51
2975,2975,0,1,1,2014.09.05,1268.54,1260.81,1273.63,1257.19
2976,2976,1,1,1,2014.09.08,1255.09,1268.45,1271.7,1251.39
2977,2977,1,1,1,2014.09.09,1255.17,1256.22,1258.11,1247.52
2978,2978,1,1,1,2014.09.10,1249.51,1254.93,1257.74,1243.81
2979,2979,1,1,1,2014.09.11,1240.62,1248.62,1250.07,1234.85
2980,2980,1,0,0,2014.09.12,1229.39,1239.56,1241.59,1227.53
2981,2981,0,0,0,2014.09.15,1232.96,1227.89,1238.49,1224.6
2982,2982,0,1,1,2014.09.16,1235.28,1232.3,1241.98,1231.48
2983,2983,1,0,0,2014.09.17,1223.21,1234.99,1239.32,1221.27
2984,2984,0,1,1,2014.09.18,1224.83,1222.05,1227.87,1215.65
2985,2985,1,1,1,2014.09.19,1215.3,1224.65,1228.59,1213.72
2986,2986,1,0,0,2014.09.22,1214.78,1215.24,1220.4,1208.14
2987,2987,0,1,1,2014.09.23,1223.1,1214.03,1235.26,1214.03
2988,2988,1,0,0,2014.09.24,1216.74,1222.12,1226.06,1215.63
2989,2989,0,1,1,2014.09.25,1221.28,1216.44,1224.48,1206.59
2990,2990,1,1,1,2014.09.26,1218.01,1220.53,1231.22,1212.3
2991,2991,1,1,1,2014.09.29,1215.49,1218.38,1223.29,1214.81
2992,2992,1,0,0,2014.09.30,1207.9,1215.3,1220.14,1204.41
2993,2993,0,0,0,2014.10.01,1213.51,1207.17,1219.41,1204.58
2994,2994,0,1,1,2014.10.02,1214.27,1213.29,1222.34,1208.57
2995,2995,1,0,0,2014.10.03,1191.08,1213.39,1215.3,1189.99
2996,2996,0,0,0,2014.10.06,1207.01,1190.98,1208.97,1182.92
2997,2997,0,0,0,2014.10.07,1208.85,1206.93,1213.43,1202.86
2998,2998,0,0,0,2014.10.08,1220.86,1209.0,1224.16,1204.83
2999,2999,0,0,0,2014.10.09,1224.0,1220.83,1233.26,1219.0
3000,3000,0,0,0,2014.10.10,1222.9,1223.0,1225.41,1217.33
3001,3001,0,1,1,2014.10.13,1235.59,1223.56,1237.74,1223.11
3002,3002,1,0,0,2014.10.14,1232.46,1236.3,1238.14,1230.99
3003,3003,0,1,1,2014.10.15,1241.8,1232.08,1249.8,1221.79
3004,3004,1,1,1,2014.10.16,1238.55,1240.35,1245.2,1235.16
3005,3005,1,0,0,2014.10.17,1237.93,1238.7,1241.71,1231.62
3006,3006,0,0,0,2014.10.20,1246.72,1238.48,1248.68,1234.51
3007,3007,0,1,1,2014.10.21,1248.47,1245.9,1255.17,1245.27
3008,3008,1,1,1,2014.10.22,1241.0,1248.23,1249.74,1240.54
3009,3009,1,1,1,2014.10.23,1231.61,1241.6,1244.59,1226.22
3010,3010,1,1,1,2014.10.24,1230.73,1233.34,1234.36,1228.64
3011,3011,1,0,0,2014.10.27,1226.34,1229.94,1231.96,1225.42
3012,3012,0,1,1,2014.10.28,1228.36,1225.86,1235.57,1222.44
3013,3013,1,1,1,2014.10.29,1211.89,1227.53,1230.53,1208.29
3014,3014,1,1,1,2014.10.30,1198.6,1211.03,1216.63,1195.89
3015,3015,1,1,1,2014.10.31,1172.57,1199.25,1202.73,1160.99
3016,3016,1,0,0,2014.11.03,1165.25,1170.09,1173.81,1161.51
3017,3017,0,1,1,2014.11.04,1168.09,1164.6,1174.98,1163.83
3018,3018,1,0,0,2014.11.05,1140.4,1167.81,1169.67,1137.77
3019,3019,0,0,0,2014.11.06,1141.61,1141.0,1149.61,1138.08
3020,3020,0,1,1,2014.11.07,1177.72,1140.85,1178.71,1130.96
3021,3021,1,0,0,2014.11.10,1151.09,1177.45,1177.52,1147.29
3022,3022,0,1,1,2014.11.11,1164.0,1151.8,1173.12,1146.14
3023,3023,1,0,0,2014.11.12,1162.35,1163.94,1170.09,1157.29
3024,3024,0,0,0,2014.11.13,1162.23,1161.36,1168.1,1153.88
3025,3025,0,1,1,2014.11.14,1188.51,1162.33,1193.58,1146.75
3026,3026,1,0,0,2014.11.17,1186.38,1186.65,1194.25,1181.37
3027,3027,0,1,1,2014.11.18,1196.83,1185.69,1204.63,1183.34
3028,3028,1,0,0,2014.11.19,1182.31,1196.05,1202.2,1174.95
3029,3029,0,0,0,2014.11.20,1193.51,1182.96,1197.15,1176.74
3030,3030,0,1,1,2014.11.21,1201.09,1193.97,1207.8,1186.75
3031,3031,1,0,0,2014.11.24,1196.84,1200.32,1204.22,1192.72
3032,3032,0,1,1,2014.11.25,1200.59,1198.45,1202.97,1190.38
3033,3033,1,1,1,2014.11.26,1197.56,1201.0,1201.65,1194.79
3034,3034,1,1,1,2014.11.27,1189.76,1197.03,1199.68,1185.55
3035,3035,1,0,0,2014.11.28,1167.12,1190.53,1190.72,1165.13
3036,3036,0,1,1,2014.12.01,1212.02,1159.57,1221.15,1142.68
3037,3037,1,0,0,2014.12.02,1198.05,1212.62,1212.72,1191.93
3038,3038,0,1,1,2014.12.03,1209.18,1197.13,1215.12,1194.33
3039,3039,1,1,1,2014.12.04,1205.08,1208.89,1213.4,1201.13
3040,3040,1,0,0,2014.12.05,1191.95,1205.89,1207.59,1186.11
3041,3041,0,0,0,2014.12.08,1203.25,1190.52,1208.9,1187.09
3042,3042,0,1,1,2014.12.09,1230.79,1203.59,1238.23,1199.25
3043,3043,1,0,0,2014.12.10,1226.06,1230.58,1238.21,1224.53
3044,3044,0,1,1,2014.12.11,1227.2,1225.19,1232.77,1215.85
3045,3045,1,1,1,2014.12.12,1222.3,1227.72,1228.08,1214.21
3046,3046,1,0,0,2014.12.15,1192.94,1221.92,1224.23,1190.62
3047,3047,0,1,1,2014.12.16,1196.74,1194.37,1223.42,1187.29
3048,3048,1,0,0,2014.12.17,1189.37,1194.87,1202.89,1183.53
3049,3049,0,1,1,2014.12.18,1198.44,1189.08,1213.74,1188.43
3050,3050,1,1,1,2014.12.19,1195.31,1198.11,1201.29,1193.63
3051,3051,1,0,0,2014.12.22,1175.84,1195.51,1203.42,1170.77
3052,3052,0,1,1,2014.12.23,1175.99,1175.65,1184.93,1172.39
3053,3053,1,0,0,2014.12.24,1174.32,1176.22,1181.14,1172.85
3054,3054,0,1,1,2014.12.26,1195.57,1175.55,1199.09,1174.59
3055,3055,1,0,0,2014.12.29,1182.9,1194.07,1197.44,1178.85
3056,3056,0,1,1,2014.12.30,1200.1,1182.87,1210.7,1180.69
3057,3057,1,0,0,2014.12.31,1183.8,1199.53,1203.79,1179.55
3058,3058,0,0,0,2015.01.02,1188.34,1184.1,1194.96,1167.34
3059,3059,0,0,0,2015.01.05,1204.56,1188.15,1207.51,1177.44
3060,3060,0,1,1,2015.01.06,1218.3,1202.66,1223.14,1201.62
3061,3061,1,1,1,2015.01.07,1210.94,1218.72,1218.72,1208.92
3062,3062,1,0,0,2015.01.08,1208.69,1210.84,1216.64,1204.37
3063,3063,0,0,0,2015.01.09,1222.99,1208.52,1223.97,1206.72
3064,3064,0,1,1,2015.01.12,1232.98,1222.85,1235.84,1217.49
3065,3065,1,1,1,2015.01.13,1230.44,1233.06,1244.11,1227.19
3066,3066,1,0,0,2015.01.14,1228.47,1230.19,1244.38,1224.97
3067,3067,0,0,0,2015.01.15,1262.3,1228.78,1266.82,1226.01
3068,3068,0,1,1,2015.01.16,1280.1,1262.56,1282.07,1254.93
3069,3069,1,0,0,2015.01.19,1276.63,1279.86,1281.75,1272.03
3070,3070,0,1,1,2015.01.20,1295.01,1275.74,1297.2,1273.96
3071,3071,1,0,0,2015.01.21,1292.71,1294.57,1305.19,1284.01
3072,3072,0,1,1,2015.01.22,1301.85,1293.26,1307.57,1279.5
3073,3073,1,1,1,2015.01.23,1294.05,1301.89,1302.03,1284.25
3074,3074,1,0,0,2015.01.26,1281.07,1293.13,1299.15,1275.8
3075,3075,0,1,1,2015.01.27,1292.12,1280.91,1297.54,1272.25
3076,3076,1,1,1,2015.01.28,1284.24,1292.09,1293.75,1279.61
3077,3077,1,0,0,2015.01.29,1257.11,1283.64,1285.84,1251.91
3078,3078,0,1,1,2015.01.30,1283.29,1258.11,1284.72,1256.79
3079,3079,1,1,1,2015.02.02,1274.09,1282.4,1283.3,1266.28
3080,3080,1,0,0,2015.02.03,1260.16,1275.02,1285.79,1255.44
3081,3081,0,1,1,2015.02.04,1268.94,1259.93,1272.38,1256.63
3082,3082,1,1,1,2015.02.05,1264.51,1269.18,1274.01,1255.65
3083,3083,1,0,0,2015.02.06,1233.6,1264.85,1268.79,1228.2
3084,3084,0,1,1,2015.02.09,1238.79,1236.18,1243.58,1234.26
3085,3085,1,1,1,2015.02.10,1233.43,1238.01,1245.81,1230.91
3086,3086,1,0,0,2015.02.11,1218.77,1234.06,1238.77,1216.4
3087,3087,0,0,0,2015.02.12,1221.68,1218.75,1233.02,1218.17
3088,3088,0,0,0,2015.02.13,1229.46,1222.67,1235.03,1222.67
3089,3089,0,1,1,2015.02.16,1230.76,1227.7,1236.63,1227.55
3090,3090,1,0,0,2015.02.17,1209.52,1230.52,1233.87,1203.76
3091,3091,0,1,1,2015.02.18,1212.21,1209.19,1213.51,1197.55
3092,3092,1,1,1,2015.02.19,1206.52,1212.62,1222.95,1205.39
3093,3093,1,1,1,2015.02.20,1201.6,1207.16,1215.36,1198.08
3094,3094,1,1,1,2015.02.23,1201.52,1203.45,1210.36,1189.77
3095,3095,1,0,0,2015.02.24,1199.46,1201.92,1204.52,1190.18
3096,3096,0,0,0,2015.02.25,1204.7,1200.99,1211.84,1200.95
3097,3097,0,0,0,2015.02.26,1209.23,1204.14,1219.98,1203.51
3098,3098,0,1,1,2015.02.27,1212.37,1208.51,1219.4,1204.35
3099,3099,1,1,1,2015.03.02,1205.76,1213.29,1223.21,1204.53
3100,3100,1,1,1,2015.03.03,1202.68,1205.98,1214.8,1195.3
3101,3101,1,1,1,2015.03.04,1200.05,1203.94,1208.99,1198.25
3102,3102,1,1,1,2015.03.05,1198.12,1200.24,1209.46,1196.44
3103,3103,1,1,1,2015.03.06,1166.85,1197.82,1200.7,1163.68
3104,3104,1,1,1,2015.03.09,1166.87,1169.38,1175.32,1165.8
3105,3105,1,1,1,2015.03.10,1161.59,1166.83,1170.51,1155.01
3106,3106,1,1,1,2015.03.11,1155.1,1161.74,1165.19,1147.5
3107,3107,1,0,0,2015.03.12,1153.53,1155.17,1166.54,1148.54
3108,3108,0,1,1,2015.03.13,1158.14,1153.15,1161.72,1151.32
3109,3109,1,1,1,2015.03.16,1154.42,1158.57,1164.11,1150.32
3110,3110,1,0,0,2015.03.17,1149.29,1154.18,1159.96,1142.7
3111,3111,0,0,0,2015.03.18,1167.29,1148.75,1175.38,1145.99
3112,3112,0,0,0,2015.03.19,1170.84,1167.04,1177.86,1159.47
3113,3113,0,0,0,2015.03.20,1182.14,1170.74,1187.94,1168.72
3114,3114,0,0,0,2015.03.23,1189.29,1183.45,1191.64,1179.28
3115,3115,0,0,0,2015.03.24,1193.1,1188.8,1195.02,1185.29
3116,3116,0,0,0,2015.03.25,1195.2,1192.78,1199.68,1186.54
3117,3117,0,1,1,2015.03.26,1204.42,1195.74,1219.85,1194.43
3118,3118,1,1,1,2015.03.27,1198.3,1203.35,1206.23,1192.56
3119,3119,1,1,1,2015.03.30,1185.59,1198.57,1199.29,1182.42
3120,3120,1,0,0,2015.03.31,1183.11,1185.33,1190.74,1178.37
3121,3121,0,1,1,2015.04.01,1203.62,1182.66,1208.54,1180.78
3122,3122,1,0,0,2015.04.02,1202.18,1203.91,1207.33,1194.83
3123,3123,0,1,1,2015.04.06,1214.28,1213.38,1224.2,1213.38
3124,3124,1,1,1,2015.04.07,1208.88,1214.28,1215.82,1207.47
3125,3125,1,1,1,2015.04.08,1202.19,1208.55,1212.32,1197.5
3126,3126,1,0,0,2015.04.09,1194.53,1202.74,1203.42,1192.61
3127,3127,0,1,1,2015.04.10,1207.24,1194.08,1210.7,1193.22
3128,3128,1,1,1,2015.04.13,1198.57,1206.76,1209.49,1196.3
3129,3129,1,0,0,2015.04.14,1192.36,1198.91,1201.56,1183.91
3130,3130,0,1,1,2015.04.15,1202.23,1192.42,1204.64,1188.79
3131,3131,1,0,0,2015.04.16,1198.26,1202.14,1209.07,1194.67
3132,3132,0,1,1,2015.04.17,1203.96,1198.88,1207.78,1197.4
3133,3133,1,0,0,2015.04.20,1195.53,1204.45,1209.17,1191.27
3134,3134,0,1,1,2015.04.21,1202.04,1196.04,1204.28,1193.01
3135,3135,1,0,0,2015.04.22,1187.03,1202.44,1204.9,1185.6
3136,3136,0,1,1,2015.04.23,1193.82,1187.39,1198.07,1184.33
3137,3137,1,0,0,2015.04.24,1179.1,1193.66,1196.01,1175.13
3138,3138,0,0,0,2015.04.27,1202.04,1179.81,1207.3,1178.67
3139,3139,0,1,1,2015.04.28,1211.83,1202.12,1215.16,1199.27
3140,3140,1,1,1,2015.04.29,1204.34,1211.83,1214.12,1201.39
3141,3141,1,1,1,2015.04.30,1184.32,1205.08,1207.32,1177.11
3142,3142,1,0,0,2015.05.01,1178.09,1184.29,1185.3,1170.2
3143,3143,0,0,0,2015.05.04,1188.25,1176.8,1192.92,1176.8
3144,3144,0,1,1,2015.05.05,1193.05,1188.15,1199.98,1185.73
3145,3145,1,1,1,2015.05.06,1192.11,1193.02,1197.69,1188.3
3146,3146,1,0,0,2015.05.07,1184.37,1191.75,1192.96,1178.89
3147,3147,0,1,1,2015.05.08,1188.23,1183.77,1193.88,1181.66
3148,3148,1,0,0,2015.05.11,1183.65,1189.48,1191.82,1178.88
3149,3149,0,0,0,2015.05.12,1193.57,1183.5,1197.24,1180.75
3150,3150,0,0,0,2015.05.13,1215.61,1193.04,1218.94,1191.3
3151,3151,0,0,0,2015.05.14,1221.02,1215.57,1227.26,1212.35
3152,3152,0,0,0,2015.05.15,1223.74,1221.1,1226.23,1211.0
3153,3153,0,1,1,2015.05.18,1225.2,1224.05,1232.45,1221.63
3154,3154,1,0,0,2015.05.19,1207.57,1225.65,1225.67,1205.72
3155,3155,0,1,1,2015.05.20,1209.59,1207.98,1213.52,1203.3
3156,3156,1,1,1,2015.05.21,1206.07,1209.84,1212.87,1201.44
3157,3157,1,0,0,2015.05.22,1205.89,1206.53,1214.93,1201.47
3158,3158,0,1,1,2015.05.25,1206.94,1205.21,1208.74,1202.93
3159,3159,1,0,0,2015.05.26,1186.97,1206.94,1207.67,1185.6
3160,3160,0,0,0,2015.05.27,1187.6,1187.29,1191.04,1183.61
3161,3161,0,0,0,2015.05.28,1188.11,1187.43,1192.26,1180.19
3162,3162,0,1,1,2015.05.29,1190.13,1188.06,1194.19,1185.67
3163,3163,1,0,0,2015.06.01,1189.03,1189.57,1204.33,1184.52
3164,3164,0,1,1,2015.06.02,1192.9,1189.15,1196.43,1185.99
3165,3165,1,1,1,2015.06.03,1184.82,1193.36,1195.6,1179.46
3166,3166,1,1,1,2015.06.04,1176.61,1185.59,1186.68,1173.0
3167,3167,1,0,0,2015.06.05,1171.67,1176.52,1178.58,1162.77
3168,3168,0,0,0,2015.06.08,1173.78,1170.69,1177.7,1169.19
3169,3169,0,0,0,2015.06.09,1176.73,1173.94,1183.02,1172.61
3170,3170,0,1,1,2015.06.10,1185.76,1176.51,1192.39,1175.28
3171,3171,1,1,1,2015.06.11,1181.66,1186.39,1188.05,1175.46
3172,3172,1,0,0,2015.06.12,1181.29,1181.65,1184.45,1176.7
3173,3173,0,1,1,2015.06.15,1186.01,1181.04,1190.58,1172.78
3174,3174,1,0,0,2015.06.16,1181.68,1185.68,1187.92,1176.14
3175,3175,0,0,0,2015.06.17,1185.38,1181.61,1189.29,1174.68
3176,3176,0,1,1,2015.06.18,1201.83,1185.11,1205.85,1183.68
3177,3177,1,1,1,2015.06.19,1199.88,1201.87,1204.26,1198.5
3178,3178,1,1,1,2015.06.22,1185.81,1199.89,1201.14,1182.19
3179,3179,1,1,1,2015.06.23,1178.3,1185.62,1188.23,1176.28
3180,3180,1,1,1,2015.06.24,1175.18,1177.99,1180.4,1169.28
3181,3181,1,0,0,2015.06.25,1172.94,1175.11,1178.21,1171.42
3182,3182,0,1,1,2015.06.26,1175.21,1173.2,1178.78,1168.47
3183,3183,1,1,1,2015.06.29,1179.66,1184.48,1188.25,1173.86
3184,3184,1,1,1,2015.06.30,1172.2,1180.19,1180.61,1166.48
3185,3185,1,1,1,2015.07.01,1168.58,1172.28,1175.12,1167.7
3186,3186,1,0,0,2015.07.02,1165.75,1168.34,1169.75,1157.01
3187,3187,0,1,1,2015.07.03,1168.81,1165.95,1170.28,1164.72
3188,3188,1,1,1,2015.07.06,1169.88,1175.01,1175.01,1162.85
3189,3189,1,0,0,2015.07.07,1155.0,1170.22,1170.46,1148.08
3190,3190,0,0,0,2015.07.08,1157.72,1155.0,1164.78,1147.21
3191,3191,0,0,0,2015.07.09,1158.84,1158.35,1167.82,1156.01
3192,3192,0,1,1,2015.07.10,1163.39,1159.85,1165.52,1157.44
3193,3193,1,1,1,2015.07.13,1157.58,1163.29,1165.02,1151.1
3194,3194,1,1,1,2015.07.14,1155.71,1157.73,1159.91,1152.97
3195,3195,1,1,1,2015.07.15,1149.22,1155.19,1156.95,1143.19
3196,3196,1,1,1,2015.07.16,1145.1,1147.62,1149.5,1142.25
3197,3197,1,1,1,2015.07.17,1134.1,1145.21,1145.82,1131.11
3198,3198,1,0,0,2015.07.20,1096.11,1133.58,1133.58,1087.6
3199,3199,0,1,1,2015.07.21,1100.82,1098.52,1110.0,1097.02
3200,3200,1,1,1,2015.07.22,1093.91,1100.2,1103.44,1087.07
3201,3201,1,0,0,2015.07.23,1090.45,1094.56,1105.83,1087.25
3202,3202,0,1,1,2015.07.24,1098.72,1090.24,1101.68,1074.48
3203,3203,1,0,0,2015.07.27,1093.9,1099.1,1105.15,1088.59
3204,3204,0,0,0,2015.07.28,1095.12,1094.2,1099.11,1091.67
3205,3205,0,1,1,2015.07.29,1096.52,1095.08,1102.06,1090.39
3206,3206,1,0,0,2015.07.30,1088.25,1096.71,1098.75,1082.58
3207,3207,0,1,1,2015.07.31,1095.17,1088.38,1103.52,1080.11
3208,3208,1,0,0,2015.08.03,1086.42,1095.72,1097.86,1085.9
3209,3209,0,1,1,2015.08.04,1087.51,1084.2,1095.04,1081.01
3210,3210,1,0,0,2015.08.05,1084.78,1087.58,1092.68,1083.05
3211,3211,0,0,0,2015.08.06,1089.26,1084.71,1094.11,1083.57
3212,3212,0,0,0,2015.08.07,1093.83,1089.22,1099.67,1082.43
3213,3213,0,0,0,2015.08.10,1104.26,1094.69,1109.01,1089.71
3214,3214,0,0,0,2015.08.11,1108.58,1104.28,1119.37,1093.83
3215,3215,0,1,1,2015.08.12,1124.19,1108.53,1125.91,1101.77
3216,3216,1,1,1,2015.08.13,1114.75,1125.13,1126.71,1113.6
3217,3217,1,0,0,2015.08.14,1114.66,1115.0,1121.08,1111.76
3218,3218,0,1,1,2015.08.17,1117.3,1114.2,1122.8,1113.63
3219,3219,1,0,0,2015.08.18,1117.41,1117.61,1121.16,1109.49
3220,3220,0,0,0,2015.08.19,1133.54,1117.5,1134.63,1116.23
3221,3221,0,0,0,2015.08.20,1151.83,1133.6,1154.05,1132.65
3222,3222,0,1,1,2015.08.21,1160.32,1153.28,1168.31,1148.93
3223,3223,1,1,1,2015.08.24,1155.02,1160.86,1170.16,1145.11
3224,3224,1,1,1,2015.08.25,1140.54,1155.25,1156.61,1134.69
3225,3225,1,1,1,2015.08.26,1125.15,1140.44,1146.53,1117.76
3226,3226,1,0,0,2015.08.27,1124.76,1125.6,1129.34,1118.26
3227,3227,0,0,0,2015.08.28,1133.25,1125.74,1140.91,1123.82
3228,3228,0,0,0,2015.08.31,1134.83,1133.16,1136.71,1125.63
3229,3229,0,1,1,2015.09.01,1140.11,1134.5,1147.88,1134.44
3230,3230,1,1,1,2015.09.02,1133.85,1139.82,1142.47,1132.08
3231,3231,1,1,1,2015.09.03,1125.17,1133.67,1134.33,1121.88
3232,3232,1,1,1,2015.09.04,1121.31,1125.15,1132.79,1116.65
3233,3233,1,0,0,2015.09.07,1119.25,1123.67,1124.8,1116.05
3234,3234,0,1,1,2015.09.08,1121.3,1118.55,1126.69,1118.55
3235,3235,1,0,0,2015.09.09,1107.27,1121.58,1125.4,1101.31
3236,3236,0,1,1,2015.09.10,1110.72,1106.5,1115.03,1103.92
3237,3237,1,0,0,2015.09.11,1107.5,1111.1,1112.85,1098.79
3238,3238,0,1,1,2015.09.14,1108.69,1107.69,1110.51,1103.53
3239,3239,1,0,0,2015.09.15,1105.02,1108.02,1109.39,1102.59
3240,3240,0,0,0,2015.09.16,1119.49,1105.29,1124.19,1103.97
3241,3241,0,0,0,2015.09.17,1131.39,1119.12,1135.76,1115.35
3242,3242,0,1,1,2015.09.18,1138.88,1130.65,1141.74,1127.58
3243,3243,1,1,1,2015.09.21,1133.29,1139.14,1139.94,1129.56
3244,3244,1,0,0,2015.09.22,1124.2,1133.15,1136.64,1121.36
3245,3245,0,0,0,2015.09.23,1130.27,1124.06,1134.2,1121.9
3246,3246,0,1,1,2015.09.24,1153.98,1130.15,1156.71,1130.15
3247,3247,1,1,1,2015.09.25,1146.0,1151.71,1151.74,1140.78
3248,3248,1,1,1,2015.09.28,1131.88,1145.33,1148.22,1127.95
3249,3249,1,1,1,2015.09.29,1126.99,1132.06,1134.78,1124.26
3250,3250,1,1,1,2015.09.30,1114.94,1127.31,1128.13,1111.67
3251,3251,1,0,0,2015.10.01,1113.4,1114.74,1119.22,1111.11
3252,3252,0,1,1,2015.10.02,1138.49,1113.39,1141.3,1104.69
3253,3253,1,0,0,2015.10.05,1135.66,1137.45,1142.04,1130.13
3254,3254,0,1,1,2015.10.06,1146.9,1135.39,1151.3,1134.99
3255,3255,1,1,1,2015.10.07,1145.25,1146.75,1153.81,1141.86
3256,3256,1,0,0,2015.10.08,1139.02,1145.38,1151.32,1136.64
3257,3257,0,0,0,2015.10.09,1155.77,1138.93,1159.67,1138.64
3258,3258,0,0,0,2015.10.12,1163.6,1154.81,1168.99,1154.31
3259,3259,0,0,0,2015.10.13,1168.44,1163.23,1168.82,1151.81
3260,3260,0,1,1,2015.10.14,1183.83,1168.53,1189.85,1164.2
3261,3261,1,1,1,2015.10.15,1182.85,1184.06,1191.67,1174.24
3262,3262,1,1,1,2015.10.16,1176.98,1182.65,1184.45,1174.35
3263,3263,1,0,0,2015.10.19,1170.54,1176.8,1178.14,1168.56
3264,3264,0,1,1,2015.10.20,1175.81,1170.99,1180.84,1167.37
3265,3265,1,1,1,2015.10.21,1166.93,1175.65,1179.21,1163.65
3266,3266,1,1,1,2015.10.22,1165.67,1166.93,1171.77,1162.65
3267,3267,1,1,1,2015.10.23,1164.18,1165.73,1179.42,1158.88
3268,3268,1,0,0,2015.10.26,1163.02,1163.92,1169.7,1162.25
3269,3269,0,1,1,2015.10.27,1166.28,1162.99,1168.82,1160.63
3270,3270,1,1,1,2015.10.28,1155.85,1166.73,1182.92,1152.33
3271,3271,1,1,1,2015.10.29,1145.92,1156.0,1162.66,1144.81
3272,3272,1,1,1,2015.10.30,1141.76,1145.2,1150.11,1139.28
3273,3273,1,1,1,2015.11.02,1133.33,1141.7,1143.0,1132.7
3274,3274,1,1,1,2015.11.03,1117.65,1133.47,1138.35,1114.46
3275,3275,1,1,1,2015.11.04,1107.79,1117.59,1122.84,1106.46
3276,3276,1,1,1,2015.11.05,1103.79,1107.52,1111.51,1103.05
3277,3277,1,0,0,2015.11.06,1089.37,1104.04,1110.46,1085.45
3278,3278,0,1,1,2015.11.09,1091.95,1089.8,1095.74,1088.4
3279,3279,1,1,1,2015.11.10,1089.5,1091.65,1094.89,1085.28
3280,3280,1,1,1,2015.11.11,1085.67,1089.6,1094.25,1084.2
3281,3281,1,1,1,2015.11.12,1085.05,1085.91,1089.66,1074.09
3282,3282,1,1,1,2015.11.13,1083.25,1084.68,1088.68,1079.69
3283,3283,1,1,1,2015.11.16,1082.49,1088.39,1098.14,1081.34
3284,3284,1,1,1,2015.11.17,1069.87,1083.37,1085.25,1065.5
3285,3285,1,0,0,2015.11.18,1070.39,1071.16,1075.49,1064.57
3286,3286,0,1,1,2015.11.19,1082.08,1070.02,1087.39,1069.57
3287,3287,1,1,1,2015.11.20,1077.47,1080.99,1088.06,1075.84
3288,3288,1,0,0,2015.11.23,1068.99,1076.57,1076.96,1066.7
3289,3289,0,1,1,2015.11.24,1075.1,1068.91,1081.11,1068.9
3290,3290,1,0,0,2015.11.25,1071.14,1075.37,1080.77,1067.81
3291,3291,0,1,1,2015.11.26,1071.95,1071.47,1074.93,1069.77
3292,3292,1,0,0,2015.11.27,1057.19,1071.39,1073.86,1052.75
3293,3293,0,0,0,2015.11.30,1064.05,1056.64,1069.75,1053.16
3294,3294,0,1,1,2015.12.01,1069.32,1064.73,1074.66,1063.31
3295,3295,1,0,0,2015.12.02,1053.61,1069.45,1071.5,1050.64
3296,3296,0,0,0,2015.12.03,1062.19,1053.48,1065.49,1046.4
